frame,servo_angle,motor_speed
frame_00000.png,90.0,0
frame_00001.png,90.0,0
frame_00002.png,90.0,0
frame_00003.png,62.9296875,50
frame_00004.png,63.203125,51
frame_00005.png,63.203125,52
frame_00006.png,63.4765625,53
frame_00007.png,63.4765625,54
frame_00008.png,90.0,55
frame_00009.png,125,56
frame_00010.png,125,57
frame_00011.png,125,58
frame_00012.png,125,59
frame_00013.png,90.0,59
frame_00014.png,90.0,59
frame_00015.png,90.0,59
frame_00016.png,90.0,59
frame_00017.png,90.0,59
frame_00018.png,125,60
frame_00019.png,125,61
frame_00020.png,125,62
frame_00021.png,125,63
frame_00022.png,90.0,63
frame_00023.png,55.001068115234375,63
frame_00024.png,55.001068115234375,64
frame_00025.png,55.001068115234375,65
frame_00026.png,55.001068115234375,66
frame_00027.png,55.001068115234375,67
frame_00028.png,55.001068115234375,68
frame_00029.png,55.001068115234375,69
frame_00030.png,125,70
frame_00031.png,125,70
frame_00032.png,125,71
frame_00033.png,125,72
frame_00034.png,125,73
frame_00035.png,125,74
frame_00036.png,125,75
frame_00037.png,125,76
frame_00038.png,125,77
frame_00039.png,125,78
frame_00040.png,125,79
frame_00041.png,125,80
frame_00042.png,125,80
frame_00043.png,125,80
frame_00044.png,90.0,80
frame_00045.png,90.0,80
frame_00046.png,55.001068115234375,80
frame_00047.png,55.001068115234375,80
frame_00048.png,55.001068115234375,80
frame_00049.png,55.001068115234375,80
frame_00050.png,55.001068115234375,80
frame_00051.png,55.001068115234375,79
frame_00052.png,55.001068115234375,78
frame_00053.png,55.001068115234375,77
frame_00054.png,55.001068115234375,77
frame_00055.png,108.3203125,77
frame_00056.png,125,77
frame_00057.png,125,77
frame_00058.png,125,77
frame_00059.png,55.001068115234375,77
frame_00060.png,90.0,77
frame_00061.png,90.0,77
frame_00062.png,90.0,77
frame_00063.png,55.001068115234375,77
frame_00064.png,55.001068115234375,77
frame_00065.png,55.001068115234375,77
frame_00066.png,55.001068115234375,77
frame_00067.png,55.001068115234375,77
frame_00068.png,55.001068115234375,77
frame_00069.png,55.001068115234375,77
frame_00070.png,55.001068115234375,77
frame_00071.png,55.001068115234375,77
frame_00072.png,55.001068115234375,77
frame_00073.png,55.001068115234375,77
frame_00074.png,90.0,77
frame_00075.png,90.0,0
frame_00076.png,125,0
