frame,servo_angle,motor_speed
frame_00000.png,85.0,40
frame_00001.png,85.0,40
frame_00002.png,85.0,40
frame_00003.png,85.0,40
frame_00004.png,85.0,40
frame_00005.png,85.0,40
frame_00006.png,85.0,40
frame_00007.png,85.0,40
frame_00008.png,85.0,40
frame_00009.png,85.0,40
frame_00010.png,85.0,40
frame_00011.png,85.0,40
frame_00012.png,85.0,40
frame_00013.png,85.0,40
frame_00014.png,85.0,40
frame_00015.png,85.0,40
frame_00016.png,85.0,40
frame_00017.png,85.0,40
frame_00018.png,85.0,40
frame_00019.png,85.0,40
frame_00020.png,85.0,40
frame_00021.png,85.0,40
frame_00022.png,85.0,40
frame_00023.png,85.0,40
frame_00024.png,85.0,40
frame_00025.png,85.0,40
frame_00026.png,85.0,40
frame_00027.png,85.0,40
frame_00028.png,85.0,40
